# testDate, testTime, B[mT], f[Hz], alpha1[Deg], alpha2[Deg], isWalking, displacement[mm/step]
20200821,165500,10.000,01.000,10.000,70.000,True,1.544735212
20200821,165526,10.000,01.000,10.000,70.000,True,1.380339678
20200821,165559,10.000,01.000,10.000,75.000,True,1.278703591
20200821,165614,10.000,01.000,10.000,75.000,True,1.357778389
20200821,165658,10.000,01.000,10.000,75.000,True,1.219773293
20200821,165714,10.000,01.000,10.000,75.000,True,1.374467337
20200821,165744,10.000,01.000,10.000,75.000,True,1.213726259
20200821,165804,10.000,01.000,10.000,80.000,True,1.451527929
20200821,165839,10.000,01.000,10.000,80.000,True,1.234982714
20200821,165900,10.000,01.000,10.000,80.000,True,1.433228655
20200821,165927,10.000,01.000,10.000,80.000,True,1.192895371
20200821,165942,10.000,01.000,10.000,80.000,True,1.310856455
20200821,170022,10.000,01.000,10.000,85.000,True,1.38509776
20200821,170038,10.000,01.000,10.000,85.000,True,1.540380334
20200821,170115,10.000,01.000,10.000,85.000,True,1.260392137
20200821,170131,10.000,01.000,10.000,85.000,True,1.430634278
20200821,170216,10.000,01.000,10.000,85.000,True,1.206063661
20200821,170238,10.000,01.000,10.000,90.000,True,1.366012288
20200821,170306,10.000,01.000,10.000,90.000,True,1.312749236
20200821,170321,10.000,01.000,10.000,90.000,True,1.458887281
20200821,170350,10.000,01.000,10.000,90.000,True,1.357885609
20200821,170409,10.000,01.000,10.000,90.000,True,1.394704486
20200821,170439,10.000,01.000,15.000,30.000,False,0.168550341
20200821,170506,10.000,01.000,15.000,30.000,False,0.049365566
20200821,170521,10.000,01.000,15.000,30.000,False,0.043143042
20200821,170603,10.000,01.000,15.000,30.000,False,0.064836372
20200821,170630,10.000,01.000,15.000,30.000,False,0.184138682
20200821,170654,10.000,01.000,15.000,35.000,False,0.122841
20200821,170714,10.000,01.000,15.000,35.000,False,0.160541101
20200821,170802,10.000,01.000,15.000,35.000,False,0.27586998
20200821,170824,10.000,01.000,15.000,35.000,False,0.331908327
20200821,170850,10.000,01.000,15.000,35.000,False,0.193828229
20200821,170918,10.000,01.000,15.000,40.000,False,0.314428367
20200821,170953,10.000,01.000,15.000,40.000,False,0.052478077
20200821,171018,10.000,01.000,15.000,40.000,False,0.019784471
20200821,171048,10.000,01.000,15.000,40.000,False,0.023665709
20200821,171114,10.000,01.000,15.000,40.000,False,0.049317875
20200821,171239,10.000,01.000,15.000,45.000,False,0.018510481
20200821,171254,10.000,01.000,15.000,45.000,False,0.018699901
20200821,171313,10.000,01.000,15.000,45.000,False,0.053490654
20200821,171329,10.000,01.000,15.000,45.000,False,0.06988303
20200821,171346,10.000,01.000,15.000,45.000,False,0.048113223
20200821,171403,10.000,01.000,15.000,50.000,False,0.358781486
20200821,171438,10.000,01.000,15.000,50.000,False,0.336749829
20200821,171454,10.000,01.000,15.000,50.000,False,0.261249761
20200821,171527,10.000,01.000,15.000,50.000,False,0.117917321
20200821,171544,10.000,01.000,15.000,50.000,False,0.019343243
20200821,171609,10.000,01.000,15.000,55.000,False,0.058102285
20200821,171719,10.000,01.000,15.000,55.000,False,0.286627511
20200821,171738,10.000,01.000,15.000,55.000,False,0.102138552
20200821,171753,10.000,01.000,15.000,55.000,False,0.07662087
20200821,171819,10.000,01.000,15.000,55.000,False,0.432063814
20200821,171849,10.000,01.000,15.000,60.000,False,1.512032393
20200821,171921,10.000,01.000,15.000,60.000,False,1.211641803
20200821,172001,10.000,01.000,15.000,60.000,False,1.490486289
20200821,172057,10.000,01.000,15.000,60.000,False,1.158812413
