# testDate, testTime, B[mT], f[Hz], alpha1[Deg], alpha2[Deg], isWalking, displacement[mm/step]
20200824,112612,10.000,01.000,20.000,85.000,True,1.530792524
20200824,112633,10.000,01.000,20.000,85.000,True,1.741688286
20200824,112655,10.000,01.000,20.000,85.000,True,1.884739259
20200824,112721,10.000,01.000,20.000,85.000,True,1.766676802
20200824,112742,10.000,01.000,20.000,85.000,True,1.759190942
20200824,112813,10.000,01.000,20.000,90.000,True,1.808923151
20200824,112910,10.000,01.000,20.000,90.000,True,1.904878112
20200824,112940,10.000,01.000,20.000,90.000,True,1.844127304
20200824,113009,10.000,01.000,20.000,90.000,True,1.805384483
20200824,113033,10.000,01.000,20.000,90.000,True,1.823112672
20200824,113055,10.000,01.000,25.000,30.000,False,0.04839794
20200824,113111,10.000,01.000,25.000,30.000,False,0.125165734
20200824,113126,10.000,01.000,25.000,30.000,False,0.051011139
20200824,113141,10.000,01.000,25.000,30.000,False,0.073486635
20200824,113156,10.000,01.000,25.000,30.000,False,0.077940426
20200824,113216,10.000,01.000,25.000,35.000,False,0.106690835
20200824,113232,10.000,01.000,25.000,35.000,False,0.07077298
20200824,113247,10.000,01.000,25.000,35.000,False,0.077827813
20200824,113303,10.000,01.000,25.000,35.000,False,0.106630487
20200824,113334,10.000,01.000,25.000,35.000,False,0.199251056
20200824,113351,10.000,01.000,25.000,40.000,False,0.113321268
20200824,113407,10.000,01.000,25.000,40.000,False,0.123739768
20200824,113423,10.000,01.000,25.000,40.000,False,0.129661258
20200824,113438,10.000,01.000,25.000,40.000,False,0.146575775
20200824,113454,10.000,01.000,25.000,40.000,False,0.157864533
20200824,113520,10.000,01.000,25.000,45.000,False,0.017891076
20200824,113537,10.000,01.000,25.000,45.000,False,0.031489844
20200824,113552,10.000,01.000,25.000,45.000,False,0.081373313
20200824,113609,10.000,01.000,25.000,45.000,False,0.118977458
20200824,113625,10.000,01.000,25.000,45.000,False,0.001259547
20200824,113642,10.000,01.000,25.000,50.000,False,0.003335866
20200824,113657,10.000,01.000,25.000,50.000,False,0.001681305
20200824,113712,10.000,01.000,25.000,50.000,False,0.004657854
20200824,113728,10.000,01.000,25.000,50.000,False,0.010340514
20200824,113744,10.000,01.000,25.000,50.000,False,0.007884039
20200824,113801,10.000,01.000,25.000,55.000,False,0.008668161
20200824,113816,10.000,01.000,25.000,55.000,False,0.000696489
20200824,113831,10.000,01.000,25.000,55.000,False,0.002480248
20200824,113847,10.000,01.000,25.000,55.000,False,0.005364995
20200824,113905,10.000,01.000,25.000,55.000,False,0.003034616
20200824,113922,10.000,01.000,25.000,60.000,False,1.538179902
20200824,114201,10.000,01.000,25.000,60.000,False,1.529399217
20200824,114222,10.000,01.000,25.000,60.000,False,1.540767897
20200824,114245,10.000,01.000,25.000,60.000,True,1.532696023
20200824,114309,10.000,01.000,25.000,60.000,False,1.412449672
20200824,114330,10.000,01.000,25.000,65.000,True,1.590941722
20200824,114355,10.000,01.000,25.000,65.000,True,1.651838715
20200824,114419,10.000,01.000,25.000,65.000,True,1.599330794
20200824,114443,10.000,01.000,25.000,65.000,True,1.668900155
20200824,114508,10.000,01.000,25.000,65.000,True,1.560672678
20200824,114558,10.000,01.000,25.000,70.000,True,1.561046824
20200824,114620,10.000,01.000,25.000,70.000,True,1.638124071
20200824,114642,10.000,01.000,25.000,70.000,True,1.616694723
20200824,114707,10.000,01.000,25.000,70.000,True,1.654900182
20200824,114741,10.000,01.000,25.000,70.000,True,1.636331983
20200824,114807,10.000,01.000,25.000,75.000,True,1.682175032
20200824,114833,10.000,01.000,25.000,75.000,True,1.656627829
20200824,114855,10.000,01.000,25.000,75.000,True,1.736888107
20200824,114920,10.000,01.000,25.000,75.000,True,1.685193967
20200824,114942,10.000,01.000,25.000,75.000,True,1.761207281
20200824,115017,10.000,01.000,25.000,80.000,True,1.738897656
20200824,115038,10.000,01.000,25.000,80.000,True,1.703767939
20200824,115103,10.000,01.000,25.000,80.000,True,1.723763042
20200824,115129,10.000,01.000,25.000,80.000,True,1.888183991
20200824,115153,10.000,01.000,25.000,80.000,True,1.68742447
20200824,115217,10.000,01.000,25.000,85.000,True,1.735860776
20200824,115240,10.000,01.000,25.000,85.000,True,1.690587369
20200824,115310,10.000,01.000,25.000,85.000,True,1.704722647
20200824,115333,10.000,01.000,25.000,85.000,True,1.747456348
20200824,115358,10.000,01.000,25.000,85.000,True,1.646827623
20200824,115423,10.000,01.000,25.000,90.000,True,1.615756102
20200824,115444,10.000,01.000,25.000,90.000,True,1.658448499
20200824,115510,10.000,01.000,25.000,90.000,True,1.668960116
20200824,115534,10.000,01.000,25.000,90.000,True,1.626255812
20200824,115556,10.000,01.000,25.000,90.000,True,1.646163613
20200824,115619,10.000,01.000,30.000,35.000,False,0.072534562
20200824,115635,10.000,01.000,30.000,35.000,False,0.014376012
20200824,115650,10.000,01.000,30.000,35.000,False,0.009825741
20200824,115706,10.000,01.000,30.000,35.000,False,0.004098594
20200824,115721,10.000,01.000,30.000,35.000,False,0.046437588
20200824,115738,10.000,01.000,30.000,40.000,False,0.114348827
20200824,115753,10.000,01.000,30.000,40.000,False,0.109394868
20200824,115809,10.000,01.000,30.000,40.000,False,0.140017981
20200824,115826,10.000,01.000,30.000,40.000,False,0.064989358
20200824,115842,10.000,01.000,30.000,40.000,False,0.030189176
20200824,115916,10.000,01.000,30.000,45.000,False,0.006946847
20200824,115932,10.000,01.000,30.000,45.000,False,0.012217821
20200824,115948,10.000,01.000,30.000,45.000,False,0.016474104
20200824,120004,10.000,01.000,30.000,45.000,False,0.017737068
20200824,120036,10.000,01.000,30.000,45.000,False,0.047622053
20200824,120053,10.000,01.000,30.000,50.000,False,0.379689372
20200824,120109,10.000,01.000,30.000,50.000,False,0.375765703
20200824,120124,10.000,01.000,30.000,50.000,False,0.40712472
20200824,120140,10.000,01.000,30.000,50.000,False,0.399176538
20200824,120155,10.000,01.000,30.000,50.000,False,0.494608503
20200824,120225,10.000,01.000,30.000,55.000,False,0.258136038
20200824,120240,10.000,01.000,30.000,55.000,False,0.015804439
20200824,120256,10.000,01.000,30.000,55.000,False,0.243619248
20200824,120312,10.000,01.000,30.000,55.000,False,0.171732298
20200824,120327,10.000,01.000,30.000,55.000,False,0.046453887
20200824,120344,10.000,01.000,30.000,60.000,False,1.437049438
20200824,120407,10.000,01.000,30.000,60.000,False,1.239891472
20200824,120431,10.000,01.000,30.000,60.000,False,1.340013103
20200824,120459,10.000,01.000,30.000,60.000,False,1.495309789
20200824,120522,10.000,01.000,30.000,60.000,False,1.549277956
20200824,120545,10.000,01.000,30.000,65.000,True,1.636065997
20200824,120607,10.000,01.000,30.000,65.000,True,1.645408094
20200824,120633,10.000,01.000,30.000,65.000,True,1.588346233
20200824,120656,10.000,01.000,30.000,65.000,True,1.52175572
20200824,120718,10.000,01.000,30.000,65.000,True,1.543689144
20200824,120739,10.000,01.000,30.000,70.000,True,1.655481343
20200824,120804,10.000,01.000,30.000,70.000,True,1.586324376
20200824,120826,10.000,01.000,30.000,70.000,True,1.594429116
20200824,120855,10.000,01.000,30.000,70.000,True,1.583234481
20200824,120918,10.000,01.000,30.000,70.000,True,1.539448043
20200824,120941,10.000,01.000,30.000,75.000,True,1.632024373
20200824,121003,10.000,01.000,30.000,75.000,True,1.68787847
20200824,121027,10.000,01.000,30.000,75.000,True,1.710543163
20200824,121050,10.000,01.000,30.000,75.000,True,1.696116093
20200824,121114,10.000,01.000,30.000,75.000,True,1.65813648
20200824,121149,10.000,01.000,30.000,80.000,True,1.716985162
20200824,121216,10.000,01.000,30.000,80.000,True,1.659354786
20200824,121242,10.000,01.000,30.000,80.000,True,1.657707613
20200824,121303,10.000,01.000,30.000,80.000,True,1.724141038
